,symbol,close,relative_strength_sp500,rank
1685,SGH,24.6499996185,1.0205705175,0.77
1686,JEF,33.0200004578,1.0205540375,0.77
1687,SMTC,64.0899963379,1.0200703507,0.77
1688,BENEU,10.6999998093,1.0198253320,0.77
1689,BDJ,9.6499996185,1.0210221324,0.77
1690,SYY,84.1800003052,1.0201973343,0.77
1691,TBC,25.6499996185,1.0197141485,0.77
1692,TCAC,9.9799995422,1.0200417047,0.77
1693,ATA,10.2899999619,1.0197615734,0.77
1694,GACQ,10.0600004196,1.0205992310,0.77
1695,INCY,75.8899993896,1.0210338130,0.77
1696,TRON,9.9700002670,1.0206761296,0.77
1697,APRN,3.2999999523,1.0201511346,0.77
1698,AMP,276.2699890137,1.0204469892,0.77
1699,AMNB,35.3284187317,1.0200450061,0.77
1700,AMN,96.9000015259,1.0201405982,0.77
1701,GLSPT,10.1599998474,1.0210763598,0.77
1702,HTLFP,26.7000007629,1.0206284385,0.77
1703,VIASP,24.8400001526,1.0201523273,0.77
1704,VTAQ,10.1599998474,1.0196491902,0.77
1705,WSBCP,26.9699993134,1.0201043540,0.77
1706,WABC,60.2099990845,1.0202262149,0.77
1707,GIW,10.0299997330,1.0201904394,0.77
1708,ACKIT,10.2700004578,1.0212026138,0.77
1709,MORN,257.0299987793,1.0208454351,0.77
1710,ETB,15.6300001144,1.0202444199,0.77
1711,EJFA,9.9600000381,1.0201143573,0.77
1712,XBIOW,0.9649999738,1.0207621990,0.77
1713,HTBK,11.4700002670,1.0184930921,0.76
1714,TACA,10.0900001526,1.0184513168,0.76
1715,BNL,21.1499996185,1.0185593624,0.76
1716,DCUE,101.6100006104,1.0182792321,0.76
1717,UBSI,37.5600013733,1.0183210455,0.76
1718,GLAQU,10.6499996185,1.0184719625,0.76
1719,ALTU,9.9899997711,1.0187241899,0.76
1720,CLAQU,10.3100004196,1.0191980386,0.76
1721,CMA,83.2099990845,1.0196014635,0.76
1722,INKA,9.9600000381,1.0185349464,0.76
1723,AMCI,9.8599996567,1.0186002567,0.76
1724,PMVC,9.9250001907,1.0196113099,0.76
1725,LAXXU,10.4300003052,1.0190496588,0.76
1726,LARK,25.5000000000,1.0191309321,0.76
1727,REIT,27.4400005341,1.0183621513,0.76
1728,IGNY,9.8599996567,1.0183992096,0.76
1729,FAB,73.6399993896,1.0187353253,0.76
1730,MPAC,10.1599998474,1.0192321142,0.76
1731,IMAQ,9.9399995804,1.0192123081,0.76
1732,MPB,27.4699993134,1.0192599164,0.76
1733,ACKIU,10.4499998093,1.0193663457,0.76
1734,RNDV,29.9810009003,1.0182050929,0.76
1735,DUNE,9.9899997711,1.0195610989,0.76
1736,NLIT,10.1800003052,1.0192240189,0.76
1737,REVE,10.1199998856,1.0184144682,0.76
1738,YUM,121.4700012207,1.0189856533,0.76
1739,ETAC,9.9499998093,1.0187535285,0.76
1740,WARR,9.9250001907,1.0183481022,0.76
1741,WTFCP,26.8899993896,1.0183074856,0.76
1742,OMQS,6.1350002289,1.0184116765,0.76
1743,GPJA,25.1399993896,1.0184278021,0.76
1744,REX,86.8899993896,1.0192180953,0.76
1745,LJAQ,9.9700002670,1.0187346681,0.76
1746,IVEG,23.9209995270,1.0191841131,0.76
1747,MLAC,10.1300001144,1.0182383279,0.76
1748,BHFAL,25.3199996948,1.0184031501,0.76
1749,ACTDU,10.1999998093,1.0182881832,0.76
1750,TPVG,14.8900003433,1.0195244488,0.76
1751,CHX,23.2700004578,1.0191218655,0.76
1752,HHGCU,10.5000000000,1.0184320810,0.76
1753,OACB,9.9600000381,1.0185434937,0.76
1754,PFHC,18.2500000000,1.0191430053,0.76
1755,SPSC,107.0400009155,1.0183579235,0.76
1756,FOXW,10.1000003815,1.0192666638,0.76
1757,CAS,10.1000003815,1.0186565622,0.76
1758,ARQT,20.8799991608,1.0183690678,0.76
1759,CUBE,44.5299987793,1.0183859687,0.76
1760,PFM,37.0299987793,1.0194977421,0.76
1761,RBCN,9.3999996185,1.0189359407,0.76
1762,FNKO,20.3700008392,1.0185190435,0.76
1763,HRI,117.2200012207,1.0192836649,0.76
1764,TINV,10.2700004578,1.0187542289,0.76
1765,NPAB,9.8999996185,1.0183416040,0.76
1766,KINZ,10.0799999237,1.0192907542,0.76
1767,GGGV,10.1099996567,1.0182688523,0.76
1768,RZA,25.0699996948,1.0182398432,0.76
1769,BCAC,10.1450004578,1.0194386405,0.76
1770,PDT,15.7200002670,1.0184262260,0.76
1771,SANBU,10.2309999466,1.0190416985,0.76
1772,KEYS,145.6000061035,1.0183220491,0.76
1773,THCA,10.2950000763,1.0188590151,0.76
1774,RIO,73.4400024414,1.0182919273,0.76
1775,GAPA,9.9399995804,1.0184478008,0.76
1776,HTIA,23.9899997711,1.0195648723,0.76
1777,GAINZ,24.7900009155,1.0188854890,0.76
1778,CLAQ,10.0600004196,1.0193202815,0.76
1779,ATAX,18.5200004578,1.0186801160,0.76
1780,VCKA,10.2100000381,1.0196042578,0.76
1781,DRAY,9.8999996185,1.0186247983,0.76
1782,GLSPU,10.2500000000,1.0187757581,0.76
1783,MMYT,27.6599998474,1.0196447106,0.76
1784,FYBR,25.9300003052,1.0194126251,0.76
1785,CIGI,121.7500000000,1.0190162951,0.76
1786,MSFT,271.8699951172,1.0190556371,0.76
1787,DKDCU,10.3699998856,1.0196131314,0.76
1788,COWNL,26.3199996948,1.0186140296,0.76
1789,AACIU,9.9799995422,1.0188272946,0.76
1790,PIAI,9.9200000763,1.0173122758,0.75
1791,ITQ,9.8149995804,1.0175745676,0.75
1792,OCA,9.9949998856,1.0179010748,0.75
1793,MAQC,10.1800003052,1.0175888355,0.75
1794,ASAQ,9.8900003433,1.0179606742,0.75
1795,LAAA,9.8999996185,1.0171825512,0.75
1796,HPX,9.9600000381,1.0175985665,0.75
1797,VABK,32.7999992371,1.0179167624,0.75
1798,OHPA,9.8100004196,1.0177973794,0.75
1799,AHPAU,10.1999998093,1.0175757770,0.75
1800,ASPC,9.8999996185,1.0175580298,0.75
1801,SIGI,79.3000030518,1.0178609285,0.75
1802,RVAC,9.8999996185,1.0171292635,0.75
1803,REFI,17.0300006866,1.0176956816,0.75
1804,SUZ,11.1700000763,1.0171916154,0.75
1805,PPHP,10.0200004578,1.0172587028,0.75
1806,PAQC,9.8500003815,1.0182002030,0.75
1807,GOOD,20.2900009155,1.0178692681,0.75
1808,COOL,9.8699998856,1.0177737190,0.75
1809,PYZ,90.8000030518,1.0172179140,0.75
1810,CPTK,9.8800001144,1.0180311726,0.75
1811,GSAQ,9.9149999619,1.0175339671,0.75
1812,AMCIU,10.0500001907,1.0174891946,0.75
1813,FUSB,10.9300003052,1.0172273932,0.75
1814,MACA,9.8299999237,1.0181956756,0.75
1815,MKC,92.7200012207,1.0179696202,0.75
1816,SDAC,9.8100004196,1.0171515083,0.75
1817,BYTS,9.8100004196,1.0170581058,0.75
1818,CLOE,10.1000003815,1.0175506717,0.75
1819,ADOC,10.1999998093,1.0179925123,0.75
1820,GLBLU,10.1000003815,1.0170159254,0.75
1821,QVCD,23.4699993134,1.0171681371,0.75
1822,HIGA,9.8900003433,1.0173180614,0.75
1823,RCHG,9.9899997711,1.0172724856,0.75
1824,EDTX,10.1000003815,1.0177349946,0.75
1825,SAGAU,10.1499996185,1.0171997197,0.75
1826,ACN,298.4599914551,1.0180306426,0.75
1827,PEBK,25.9706172943,1.0173153676,0.75
1828,SAK,25.2070007324,1.0180432212,0.75
1829,MMI,41.8800010681,1.0181524231,0.75
1830,MTRY,10.0600004196,1.0176443695,0.75
1831,RILYN,24.9500007629,1.0180350520,0.75
1832,EVOJ,9.8050003052,1.0175754895,0.75
1833,ISLE,9.9139995575,1.0174820081,0.75
1834,JATT,9.9099998474,1.0171406201,0.75
1835,SEED,7.5799999237,1.0179519404,0.75
1836,RDCM,11.0000000000,1.0179426244,0.75
1837,SWET,9.8000001907,1.0171760569,0.75
1838,PRGO,39.6010398865,1.0181000160,0.75
1839,NLITU,10.3000001907,1.0175453989,0.75
1840,CFFE,10.0900001526,1.0180532791,0.75
1841,KE,19.0100002289,1.0170942144,0.75
1842,CLOEU,10.1899995804,1.0171553062,0.75
1843,RAMMU,10.2200002670,1.0180549556,0.75
1844,WTMAU,10.1999998093,1.0173978602,0.75
1845,CHWA,9.9300003052,1.0177324697,0.75
1846,SBBA,25.1499996185,1.0171247051,0.75
1847,WRAC,10.0299997330,1.0176738819,0.75
1848,THFF,44.9799995422,1.0173027592,0.75
1849,CNTQU,10.2500000000,1.0178358404,0.75
1850,ATLCP,23.7360000610,1.0172596904,0.75
1851,IMPPP,19.8199996948,1.0175174797,0.75
1852,LFTR,9.8900003433,1.0179701202,0.75
1853,BANR,58.1100006104,1.0171983935,0.75
1854,UPTD,10.0100002289,1.0170736752,0.75
1855,FRLAU,10.1999998093,1.0181949797,0.75
1856,KAII,9.7849998474,1.0171641972,0.75
1857,VGII,9.9499998093,1.0171479436,0.75
1858,SPK,9.9899997711,1.0176826463,0.75
1859,DSAC,9.9300003052,1.0171609233,0.75
1860,BNS,67.7099990845,1.0176551437,0.75
1861,GXII,9.7799997330,1.0178068534,0.75
1862,ATLCL,24.9500007629,1.0172258120,0.75
1863,TMPM,9.8900003433,1.0176304362,0.75
1864,IUSV,73.3000030518,1.0174667489,0.75
1865,AVAN,9.8999996185,1.0173320870,0.75
1866,PRU,106.2500000000,1.0179635103,0.75
1867,COVA,9.8199996948,1.0175677016,0.75
1868,DIAX,16.1900005341,1.0170305056,0.75
1869,TMKR,9.8999996185,1.0177513730,0.75
1870,FTQI,21.2999992371,1.0163843699,0.74
1871,PRSR,9.8299999237,1.0169376174,0.74
1872,LVRA,9.7749996185,1.0167698422,0.74
1873,SSSSL,25.5000000000,1.0162973228,0.74
1874,ASPA,9.9460000992,1.0165219344,0.74
1875,XFIN,9.9499998093,1.0166832126,0.74
1876,MACC,9.7799997330,1.0163242380,0.74
1877,PRPB,9.9499998093,1.0166715545,0.74
1878,SVNA,9.9799995422,1.0164545823,0.74
1879,SWAG,10.0100002289,1.0164610576,0.74
1880,FCRX,24.6299991608,1.0163363812,0.74
1881,MAQCU,10.1899995804,1.0165884103,0.74
1882,TBKCP,26.2900009155,1.0168617483,0.74
1883,TBB,25.1000003815,1.0169432024,0.74
1884,OHAA,9.8699998856,1.0167027039,0.74
1885,GWII,9.8900003433,1.0166985047,0.74
1886,DX,16.2999992371,1.0168192158,0.74
1887,XPAXU,9.9200000763,1.0165251233,0.74
1888,GHAC,9.7899999619,1.0165932901,0.74
1889,GGMC,9.7500000000,1.0169845423,0.74
1890,RPM,88.0999984741,1.0166270284,0.74
1891,VTIP,50.9399986267,1.0168661380,0.74
1892,ZWRK,9.8050003052,1.0166281805,0.74
1893,FNK,45.7599983215,1.0162732547,0.74
1894,ADER,9.8699998856,1.0169856182,0.74
1895,ADEX,9.8649997711,1.0164443109,0.74
1896,VPCB,9.8100004196,1.0165813297,0.74
1897,ERES,9.9499998093,1.0168856476,0.74
1898,DTOC,9.7849998474,1.0168567024,0.74
1899,AEAC,9.8100004196,1.0167325294,0.74
1900,HCAR,9.8199996948,1.0163136546,0.74
1901,GFX,9.8199996948,1.0165210228,0.74
1902,NRAC,9.7899999619,1.0165304926,0.74
1903,PCX,10.0600004196,1.0164150764,0.74
1904,BRPM,9.8400001526,1.0166561640,0.74
1905,CFFEU,10.1400003433,1.0168102619,0.74
1906,GLHA,9.7749996185,1.0163284060,0.74
1907,VCKAU,10.3000001907,1.0163454731,0.74
1908,LOPE,89.1699981689,1.0169773542,0.74
1909,SCMA,9.9399995804,1.0169096238,0.74
1910,SCOA,9.8500003815,1.0162969302,0.74
1911,CENQ,10.0200004578,1.0166478234,0.74
1912,FLYA,10.1499996185,1.0169984821,0.74
1913,HVBC,20.7500000000,1.0169371856,0.74
1914,DLCA,9.8199996948,1.0167297102,0.74
1915,UNIT,11.3400001526,1.0164663318,0.74
1916,DILAU,10.0200004578,1.0164459795,0.74
1917,FLME,9.7600002289,1.0163364331,0.74
1918,DILA,9.7899999619,1.0163330991,0.74
1919,MC,46.9199981689,1.0165124100,0.74
1920,MBWM,32.7367782593,1.0167394564,0.74
1921,SIER,9.9099998474,1.0164777357,0.74
1922,GOAC,9.9499998093,1.0168811451,0.74
1923,MBSC,9.9700002670,1.0166880325,0.74
1924,DHHC,9.8100004196,1.0167414159,0.74
1925,PONO,10.1099996567,1.0169043431,0.74
1926,AMAO,10.0799999237,1.0168471632,0.74
1927,ESM,9.7899999619,1.0165290935,0.74
1928,EFAS,15.3719997406,1.0165690688,0.74
1929,GAMC,9.7749996185,1.0169606277,0.74
1930,PMGM,9.8000001907,1.0169545478,0.74
1931,APAC,9.9849996567,1.0164556156,0.74
1932,APH,70.8600006104,1.0168042242,0.74
1933,MNST,89.1200027466,1.0165042477,0.74
1934,FORTY,93.1399993896,1.0165252322,0.74
1935,BITE,9.7849998474,1.0163273260,0.74
1936,ARBG,9.8549995422,1.0167142023,0.74
1937,TRCA,9.7950000763,1.0166369963,0.74
1938,FLAC,9.8599996567,1.0169309177,0.74
1939,FCBC,28.7999992371,1.0167138198,0.74
1940,REVEU,10.1999998093,1.0166332264,0.74
1941,BHSE,10.0600004196,1.0168450965,0.74
1942,BHR,5.8000001907,1.0162811639,0.74
1943,CTAQ,9.8299999237,1.0168099225,0.74
1944,KSI,9.7500000000,1.0163435518,0.74
1945,CTBI,42.0499992371,1.0167621115,0.74
1946,KRNL,9.8100004196,1.0163325954,0.74
1947,MBAC,9.7650003433,1.0164373460,0.74
1948,OSTR,9.8050003052,1.0169488131,0.74
1949,TMAC,9.8199996948,1.0167728434,0.74
1950,LAX,9.8549995422,1.0158973044,0.73
1951,PNTM,9.8199996948,1.0157501847,0.73
1952,CLDX,23.5200004578,1.0159281534,0.73
1953,CENQU,10.1099996567,1.0159115315,0.73
1954,CECE,6.2600002289,1.0157611044,0.73
1955,FRLA,10.0799999237,1.0157954479,0.73
1956,PMT,16.1800003052,1.0159435042,0.73
1957,EAC,9.8100004196,1.0156938345,0.73
1958,FRON,9.7700004578,1.0159108800,0.73
1959,RMCF,6.7500000000,1.0162099989,0.73
1960,PIPP,9.8599996567,1.0160286612,0.73
1961,PGRW,9.8599996567,1.0160908408,0.73
1962,FSRX,9.8000001907,1.0159034245,0.73
1963,FNA,17.9200000763,1.0160990577,0.73
1964,CNI,113.7799987793,1.0161568939,0.73
1965,BSGA,10.1000003815,1.0158048826,0.73
1966,LOKM,9.8100004196,1.0158430074,0.73
1967,KAIR,9.8199996948,1.0161008996,0.73
1968,BREZ,10.2299995422,1.0159926688,0.73
1969,YLDE,40.4599990845,1.0155927706,0.73
1970,EXPO,90.3899993896,1.0157938948,0.73
1971,SGHL,9.9700002670,1.0160476458,0.73
1972,SHAC,9.8100004196,1.0156861022,0.73
1973,BMAQ,9.8900003433,1.0160704247,0.73
1974,BLTS,9.8699998856,1.0157207805,0.73
1975,JOFF,9.7849998474,1.0157036707,0.73
1976,JMAC,10.0500001907,1.0156029294,0.73
1977,BLNG,9.8299999237,1.0159035912,0.73
1978,SLCR,9.8000001907,1.0157246469,0.73
1979,CRHC,9.9399995804,1.0161101905,0.73
1980,SLMBP,57.0302963257,1.0155560538,0.73
1981,PAFO,10.0000000000,1.0160154934,0.73
1982,JCIC,9.8199996948,1.0161115169,0.73
1983,CRU,9.8199996948,1.0161132474,0.73
1984,OXLCP,24.3999996185,1.0160729831,0.73
1985,SNRH,9.8199996948,1.0162240783,0.73
1986,AAQC,9.7600002289,1.0161355054,0.73
1987,OXLCO,24.3570003510,1.0158553546,0.73
1988,OXAC,10.0100002289,1.0158415673,0.73
1989,SPC,20.4599990845,1.0162587738,0.73
1990,SPFI,24.7199993134,1.0162679930,0.73
1991,BGSX,9.7700004578,1.0156989787,0.73
1992,SPTK,9.7700004578,1.0159800124,0.73
1993,SQLV,36.8759994507,1.0155800260,0.73
1994,MTBCO,25.2999992371,1.0156604227,0.73
1995,NBST,9.7500000000,1.0160243655,0.73
1996,BBDC,10.3599996567,1.0160345290,0.73
1997,FVT,9.8400001526,1.0156904135,0.73
1998,SWAGU,10.1599998474,1.0159719206,0.73
1999,AWK,151.2500000000,1.0162657168,0.73
2000,SWSS,9.8750000000,1.0158813451,0.73
2001,SWSSU,10.0200004578,1.0158635227,0.73
2002,IQMD,10.0200004578,1.0156169169,0.73
2003,EPHY,9.8000001907,1.0156957447,0.73
2004,ING,11.3199996948,1.0158415367,0.73
2005,TETC,9.7799997330,1.0159345547,0.73
2006,ELSE,4.8099999428,1.0157302508,0.73
2007,OEPW,9.8000001907,1.0159127047,0.73
2008,OCAX,10.0399999619,1.0156215436,0.73
2009,TOACU,10.2500000000,1.0161443347,0.73
2010,ARCC,19.3799991608,1.0159168440,0.73
2011,FCAX,9.8100004196,1.0157060660,0.73
2012,ZT,9.7600002289,1.0159394580,0.73
2013,DHCNI,19.5000000000,1.0160044405,0.73
2014,IGAC,9.8900003433,1.0161990207,0.73
2015,NSTC,9.8000001907,1.0162196069,0.73
2016,GDSTU,10.1199998856,1.0160070646,0.73
2017,EDNC,9.8599996567,1.0160047902,0.73
2018,HTAQ,10.0200004578,1.0158298322,0.73
2019,HROWL,25.2089996338,1.0156795457,0.73
2020,GLEE,10.0500001907,1.0162409000,0.73
2021,VRRM,15.9499998093,1.0162049146,0.73
2022,NOVV,10.0200004578,1.0160355930,0.73
2023,VSACU,10.1599998474,1.0162062391,0.73
2024,DTRT,10.0399999619,1.0156067967,0.73
2025,GGGVU,10.2200002670,1.0158118174,0.73
2026,FOUN,10.0399999619,1.0159279387,0.73
2027,FOUNU,10.1999998093,1.0157018164,0.73
2028,LGTO,9.9200000763,1.0156673013,0.73
2029,PUCK,9.7899999619,1.0159103343,0.73
2030,PV,9.8000001907,1.0161050373,0.73
2031,POND,9.8400001526,1.0161223263,0.73
2032,CID,32.3699989319,1.0154443756,0.72
2033,LIBY,10.0000000000,1.0154217683,0.72
2034,SSAA,9.8500003815,1.0155382340,0.72
2035,KACL,9.9499998093,1.0152292719,0.72
2036,JAQCU,9.8199996948,1.0150940699,0.72
2037,EQC,27.2500000000,1.0153070165,0.72
2038,UMC,8.8100004196,1.0152615390,0.72
2039,SFM,27.0900001526,1.0150647411,0.72
2040,BBUC,25.7299995422,1.0152904504,0.72
2041,KAHC,9.8000001907,1.0155053508,0.72
2042,ACTD,9.9200000763,1.0155213006,0.72
2043,ASET,33.4879989624,1.0151307192,0.72
2044,MLAI,9.9799995422,1.0154373234,0.72
2045,FSNB,9.7700004578,1.0152843171,0.72
2046,CITE,9.9799995422,1.0152426325,0.72
2047,CLIM,9.8299999237,1.0155223399,0.72
2048,UPTDU,10.1000003815,1.0151953887,0.72
2049,RCLF,9.7899999619,1.0153130382,0.72
2050,CHWAU,10.1000003815,1.0154310816,0.72
2051,EUCR,9.8699998856,1.0152576069,0.72
2052,MCAF,9.8599996567,1.0154974794,0.72
2053,CLAS,9.8000001907,1.0154886159,0.72
2054,USMC,39.5800018311,1.0153599108,0.72
2055,TEKK,9.8999996185,1.0152578341,0.72
2056,THCP,9.7899999619,1.0151092232,0.72
2057,KLAQ,9.8249998093,1.0154714954,0.72
2058,AHPA,10.1000003815,1.0153876627,0.72
2059,MDH,9.8100004196,1.0151032502,0.72
2060,XPAX,9.7600002289,1.0152940874,0.72
2061,LNFA,10.0699996948,1.0155083895,0.72
2062,FINM,9.8199996948,1.0154702328,0.72
2063,AGR,47.5900001526,1.0153445672,0.72
2064,CNGL,10.0000000000,1.0150911040,0.72
2065,EVE,9.9600000381,1.0154221573,0.72
2066,GAINN,24.7999992371,1.0154327922,0.72
2067,SCPL,14.2600002289,1.0153110656,0.72
2068,RY,104.4800033569,1.0151610969,0.72
2069,SCOB,9.8100004196,1.0152664354,0.72
2070,DHCA,9.7799997330,1.0155393634,0.72
2071,KIII,9.7700004578,1.0150882550,0.72
2072,VELO,9.7700004578,1.0155210216,0.72
2073,ARIZ,9.8500003815,1.0150538543,0.72
2074,FATP,9.8800001144,1.0154718706,0.72
2075,QFTA,9.8800001144,1.0154735196,0.72
2076,PACX,9.8199996948,1.0154366989,0.72
2077,AEHA,10.1000003815,1.0151845685,0.72
2078,AGAC,9.7700004578,1.0151822525,0.72
2079,COLI,9.7899999619,1.0154965634,0.72
2080,IFIN,10.0299997330,1.0152032640,0.72
2081,ANZU,9.7700004578,1.0154969552,0.72
2082,SLM,19.4768238068,1.0152542876,0.72
2083,RKTA,9.7650003433,1.0152805451,0.72
2084,NVSA,9.7799997330,1.0152858750,0.72
2085,FTEV,9.7749996185,1.0154988666,0.72
2086,FITBP,25.4500007629,1.0152486412,0.72
2087,IIII,9.8199996948,1.0153091929,0.72
2088,MBNKP,25.0000000000,1.0154643577,0.72
2089,PPHPU,10.1999998093,1.0153085985,0.72
2090,F,13.6800003052,1.0150872306,0.72
2091,EPWR,9.8100004196,1.0151576758,0.72
2092,ARCK,10.0699996948,1.0152958219,0.72
2093,PTIC,9.8400001526,1.0154805485,0.72
2094,WINV,9.9200000763,1.0152131069,0.72
2095,MON,9.8000001907,1.0154968401,0.72
2096,TWLV,9.7700004578,1.0154890896,0.72
2097,ACII,9.8000001907,1.0150825387,0.72
2098,GPAC,9.8199996948,1.0150680103,0.72
2099,FACT,9.8000001907,1.0152711133,0.72
2100,BLUA,9.8000001907,1.0155261535,0.72
2101,TXN,176.7599945068,1.0155148890,0.72
2102,AXH,10.0249996185,1.0154110511,0.72
2103,ARVR,28.5359992981,1.0150902915,0.72
2104,WEL,10.0100002289,1.0152120903,0.72
2105,ALTUU,10.0299997330,1.0151659306,0.72
2106,SPB,87.7399978638,1.0155281017,0.72
2107,RNERU,10.1999998093,1.0152130693,0.72
2108,BNIX,9.9399995804,1.0154321459,0.72
2109,WD,106.3099975586,1.0152541786,0.72
2110,ROC,9.9499998093,1.0152264083,0.72
2111,ACAH,9.7600002289,1.0151011625,0.72
2112,PSAG,9.7600002289,1.0148752796,0.71
2113,ASAX,9.7950000763,1.0148945201,0.71
2114,LGTOU,10.1199998856,1.0145674706,0.71
2115,ITAQ,9.9600000381,1.0146123640,0.71
2116,WQGA,9.8800001144,1.0145282721,0.71
2117,TLGA,9.7910003662,1.0150064953,0.71
2118,FHLTU,9.9899997711,1.0148069247,0.71
2119,ARRW,9.7849998474,1.0148717480,0.71
2120,HHGC,9.9700002670,1.0145995675,0.71
2121,SPKB,9.7799997330,1.0146825430,0.71
2122,ARCB,75.6299972534,1.0145905335,0.71
2123,NYMTL,23.0000000000,1.0145050859,0.71
2124,HLAH,9.8100004196,1.0148704590,0.71
2125,DHAC,10.0200004578,1.0147942522,0.71
2126,TRIS,9.8400001526,1.0148557297,0.71
2127,AQN,14.5600004196,1.0147572407,0.71
2128,NXE,4.7500000000,1.0144801215,0.71
2129,CSLMU,10.0200004578,1.0146201972,0.71
2130,APXI,9.9799995422,1.0146277454,0.71
2131,SMIH,9.7100000381,1.0148807582,0.71
2132,DHBC,9.7899999619,1.0146873727,0.71
2133,ADAL,9.9300003052,1.0146375264,0.71
2134,ANAC,9.7849998474,1.0148812384,0.71
2135,BLEU,9.7600002289,1.0146494606,0.71
2136,POW,9.8199996948,1.0145605754,0.71
2137,SLAM,9.7899999619,1.0146675165,0.71
2138,SLAC,9.7799997330,1.0145619746,0.71
2139,MCAG,9.8500003815,1.0146416569,0.71
2140,TZPS,9.8100004196,1.0146720538,0.71
2141,PARA,34.3300018311,1.0146827996,0.71
2142,SHG,34.5699996948,1.0146778959,0.71
2143,BNNR,9.8500003815,1.0146349121,0.71
2144,FLAG,9.8999996185,1.0150320743,0.71
2145,BOAC,9.8900003433,1.0146277799,0.71
2146,BOAS,9.8299999237,1.0146655909,0.71
2147,AKIC,9.8699998856,1.0146938895,0.71
2148,AAIN,24.1599998474,1.0146498817,0.71
2149,GDNR,9.9300003052,1.0148200394,0.71
2150,DMA,8.0799999237,1.0148158207,0.71
2151,ESAB,50.0000000000,1.0149755613,0.71
2152,AHRN,9.8999996185,1.0146410655,0.71
2153,SCUA,9.9300003052,1.0150260403,0.71
2154,MEOA,10.0500001907,1.0149956821,0.71
2155,FATPU,10.1000003815,1.0149889757,0.71
2156,HTPA,9.8549995422,1.0145106498,0.71
2157,PCCT,10.0200004578,1.0145977133,0.71
2158,HERA,9.7799997330,1.0148646957,0.71
2159,SCAQ,9.7500000000,1.0144627154,0.71
2160,DSACU,10.3000001907,1.0145882416,0.71
2161,LCAA,9.7899999619,1.0146889711,0.71
2162,CHH,127.8899993896,1.0148873060,0.71
2163,VII,9.8299999237,1.0148480572,0.71
2164,PDOT,9.7799997330,1.0148700633,0.71
2165,FSSI,9.8000001907,1.0148806330,0.71
2166,MSAC,9.7700004578,1.0145929953,0.71
2167,BWMN,15.0000000000,1.0147636146,0.71
2168,VSAC,10.0100002289,1.0148106203,0.71
2169,DUET,9.9099998474,1.0146137479,0.71
2170,NBIX,93.4899978638,1.0147198213,0.71
2171,VTIQ,9.8299999237,1.0148812789,0.71
2172,ROCL,9.8900003433,1.0148336111,0.71
2173,GIA,9.9899997711,1.0146026426,0.71
2174,CCAIU,9.9200000763,1.0150002429,0.71
2175,AACI,9.8599996567,1.0148668094,0.71
2176,NBHC,40.7500000000,1.0149175822,0.71
2177,RILYT,24.3899993896,1.0149488519,0.71
2178,CLRM,9.7950000763,1.0144971552,0.71
2179,LICY,8.1499996185,1.0145356715,0.71
2180,EQD,9.9099998474,1.0148305942,0.71
2181,EQHA,9.8149995804,1.0148847516,0.71
2182,FZT,9.7700004578,1.0147292313,0.71
2183,ATEK,9.7700004578,1.0147823091,0.71
2184,HCII,9.8100004196,1.0148563602,0.71
2185,OLIT,9.9899997711,1.0148207401,0.71
2186,IPVA,9.7799997330,1.0146628630,0.71
2187,INTE,9.9099998474,1.0145978545,0.71
2188,AVHI,9.9600000381,1.0148152293,0.71
2189,MITA,9.8000001907,1.0148891595,0.71
2190,ONBPP,26.1000003815,1.0146162927,0.71
2191,ONYX,10.0299997330,1.0150080180,0.71
2192,FEXD,9.9879999161,1.0149237987,0.71
2193,PHIC,9.8699998856,1.0142557645,0.70
2194,ARTE,9.9899997711,1.0140190724,0.70
2195,OPINL,24.9899997711,1.0144144372,0.70
2196,ROSS,9.7700004578,1.0141394979,0.70
2197,ROSE,10.0000000000,1.0142021629,0.70
2198,LJAQU,10.0299997330,1.0142183661,0.70
2199,SEVN,10.9899997711,1.0141504780,0.70
2200,NMMC,9.8900003433,1.0140307870,0.70
2201,DUKB,25.7800006866,1.0144196891,0.70
2202,GLBL,9.8599996567,1.0143568571,0.70
2203,CCAI,9.8000001907,1.0144314935,0.70
2204,LBRDP,26.4799995422,1.0140739262,0.70
2205,ALSA,9.9200000763,1.0144124363,0.70
2206,PB,72.5000000000,1.0140977378,0.70
2207,X,25.0699996948,1.0144485775,0.70
2208,GIWWU,10.0799999237,1.0140928638,0.70
2209,ACQR,9.8100004196,1.0140259401,0.70
2210,AVAC,9.9700002670,1.0144033054,0.70
2211,JWSM,9.8000001907,1.0140400480,0.70
2212,LSPRU,10.0450000763,1.0141816930,0.70
2213,LITT,9.7100000381,1.0144544655,0.70
2214,JRS,10.5699996948,1.0141695573,0.70
2215,DMAQ,9.9700002670,1.0142077551,0.70
2216,CPUH,9.7799997330,1.0140529930,0.70
2217,LEGA,9.7700004578,1.0142420070,0.70
2218,TWNI,9.8000001907,1.0144353296,0.70
2219,HMCO,9.8299999237,1.0141068700,0.70
2220,TWND,9.9200000763,1.0140546419,0.70
2221,RMGC,9.7899999619,1.0142407060,0.70
2222,ACAB,9.9799995422,1.0140945502,0.70
2223,NDAC,9.7600002289,1.0142296064,0.70
2224,MPRA,9.9399995804,1.0140288270,0.70
2225,ACAX,9.8800001144,1.0142177650,0.70
