,symbol,close,relative_strength_sp500,rank
1687,PWUP,9.9499998093,1.0184952247,0.75
1688,IBBQ,18.9799995422,1.0181242580,0.75
1689,LITE,87.1100006104,1.0178742612,0.75
1690,VBFC,52.0000000000,1.0156317640,0.74
1691,INCY,76.2399978638,1.0160794261,0.74
1692,LDOS,104.4000015259,1.0158834784,0.74
1693,LFG,19.9200000763,1.0154012823,0.74
1694,IEP,51.8600006104,1.0163552173,0.74
1695,LOKM,9.7799997330,1.0158979438,0.74
1696,LQDA,4.0929999352,1.0171174287,0.74
1697,HRI,119.3750000000,1.0162397665,0.74
1698,HPE,15.8549995422,1.0159470563,0.74
1699,MC,46.2900009155,1.0170402356,0.74
1700,HFWA,26.1949996948,1.0162860376,0.74
1701,HFBL,19.0000000000,1.0162512114,0.74
1702,HD,305.3800048828,1.0164522865,0.74
1703,GTY,27.9699993134,1.0154354250,0.74
1704,GTPB,9.7650003433,1.0158476220,0.74
1705,MSFT,270.9200134277,1.0173353953,0.74
1706,GPJA,24.9150009155,1.0162857165,0.74
1707,GCV,5.9015002251,1.0165798179,0.74
1708,FSBC,26.2500000000,1.0169119864,0.74
1709,NXPI,195.8699951172,1.0154529639,0.74
1710,OCC,3.8199999332,1.0172100769,0.74
1711,FNKO,20.3299999237,1.0159267689,0.74
1712,FNK,45.7599983215,1.0170052823,0.74
1713,FNCB,7.8000001907,1.0168193152,0.74
1714,OTLK,1.6900000572,1.0162116146,0.74
1715,OXLC,6.6900000572,1.0162367881,0.74
1716,EQC,27.2900009155,1.0168925061,0.74
1717,PEB,22.2049999237,1.0170104916,0.74
1718,ENTX,2.2699999809,1.0167550585,0.74
1719,PMT,16.1900005341,1.0160232129,0.74
1720,CTBB,24.2399997711,1.0158526567,0.74
1721,RJF,98.0500030518,1.0173664117,0.74
1722,RQI,14.9946002960,1.0161562439,0.74
1723,CNI,113.6800003052,1.0164259264,0.74
1724,CHX,23.2250003815,1.0173525773,0.74
1725,SFM,26.5650005341,1.0156371223,0.74
1726,SGH,24.9349994659,1.0156426931,0.74
1727,CHSCN,26.6002006531,1.0164854881,0.74
1728,SHG,34.5570983887,1.0168152294,0.74
1729,CHSCM,26.3843994141,1.0170953456,0.74
1730,SHLX,14.2550001144,1.0160221540,0.74
1731,SJIV,69.4100036621,1.0168740097,0.74
1732,CBTX,28.2999992371,1.0154137133,0.74
1733,CATC,83.9150009155,1.0173224991,0.74
1734,SSBI,15.6400003433,1.0169516719,0.74
1735,BSKYU,9.7899999619,1.0161656112,0.74
1736,BHFAL,25.3999996185,1.0157759344,0.74
1737,THFF,44.5750007629,1.0162958820,0.74
1738,AWK,150.8699951172,1.0155702505,0.74
1739,TUR,20.5699996948,1.0154743268,0.74
1740,UBA,17.7250003815,1.0164981569,0.74
1741,UBSI,37.2599983215,1.0162187253,0.74
1742,AQNA,26.2900009155,1.0170569410,0.74
1743,APO,59.4199981689,1.0173729398,0.74
1744,ANIP,31.1000003815,1.0169118592,0.74
1745,VICR,69.1100006104,1.0163627742,0.74
1746,ALX,245.9100036621,1.0172509467,0.74
1747,VR,23.5200004578,1.0165871139,0.74
1748,VTIP,51.0460014343,1.0168737062,0.74
1749,AIC,24.8817005157,1.0166797471,0.74
1750,AGM,104.7300033569,1.0157005713,0.74
1751,ISDX,29.6299991608,1.0153471060,0.74
1752,DUKB,25.6450004578,1.0142639743,0.73
1753,STRL,24.7999992371,1.0147553098,0.73
1754,AYI,177.0500030518,1.0138339146,0.73
1755,HPS,17.3901004791,1.0133743088,0.73
1756,TSCO,191.2500000000,1.0149218569,0.73
1757,IFF,132.3699951172,1.0148270642,0.73
1758,RNDV,29.9922008514,1.0143807418,0.73
1759,PSMT,78.1999969482,1.0144029144,0.73
1760,DCPH,11.1999998093,1.0137454330,0.73
1761,IVEG,23.7150001526,1.0146788625,0.73
1762,MAS,57.5699996948,1.0139052198,0.73
1763,CVET,20.7500000000,1.0153235120,0.73
1764,RDCM,10.9099998474,1.0152472417,0.73
1765,CTDD,24.4789009094,1.0133353345,0.73
1766,TECTP,10.3500003815,1.0153055313,0.73
1767,CTBI,41.8250007629,1.0151480801,0.73
1768,RIO,72.7600021362,1.0130043501,0.73
1769,AVID,29.4249992371,1.0143851955,0.73
1770,AVA,43.9599990845,1.0140704484,0.73
1771,BRC,49.5699996948,1.0147135636,0.73
1772,HORI,9.8599996567,1.0138458239,0.73
1773,SSBK,23.0249996185,1.0129385322,0.73
1774,MBWM,32.3400001526,1.0134246490,0.73
1775,TEVA,9.0349998474,1.0144480631,0.73
1776,WNEB,8.4899997711,1.0150386431,0.73
1777,WMPN,11.6981000900,1.0153388343,0.73
1778,MNST,88.9000015259,1.0147415848,0.73
1779,CHD,89.7500000000,1.0133022440,0.73
1780,GNW,4.0675001144,1.0128022337,0.73
1781,CHNGU,76.7500000000,1.0149777665,0.73
1782,JRS,10.6300001144,1.0151134056,0.73
1783,SIGI,77.9199981689,1.0136407941,0.73
1784,THRY,26.3250007629,1.0134850123,0.73
1785,CHSCL,27.4300003052,1.0149522184,0.73
1786,SHV,110.2649993896,1.0130368190,0.73
1787,AIN,85.9899978638,1.0139496210,0.73
1788,NDSN,218.0200042725,1.0134578579,0.73
1789,GDNR,9.9099998474,1.0131418956,0.73
1790,VYMI,66.0749969482,1.0136169684,0.73
1791,LHX,238.5399932861,1.0140003698,0.73
1792,NEP,71.1800003052,1.0131001287,0.73
1793,NSTC,9.7700004578,1.0138852095,0.73
1794,TMHC,28.6849994659,1.0143458402,0.73
1795,CIZN,18.0998992920,1.0131972602,0.73
1796,HYZD,21.3600006104,1.0145866409,0.73
1797,FEXD,9.9879999161,1.0138561574,0.73
1798,BME,44.0099983215,1.0150193756,0.73
1799,FEX,84.9800033569,1.0149246934,0.73
1800,BCPC,127.4049987793,1.0145466989,0.73
1801,PB,71.9899978638,1.0133545520,0.73
1802,EXPD,110.2900009155,1.0148777583,0.73
1803,CLH,93.0599975586,1.0139216090,0.73
1804,EWZS,15.7160997391,1.0148083857,0.73
1805,CMA,82.3150024414,1.0127939222,0.73
1806,LPX,70.0199966431,1.0131761775,0.73
1807,CMLS,11.4200000763,1.0151920928,0.73
1808,XOMAO,25.3799991608,1.0147001516,0.73
1809,HTBK,11.3400001526,1.0133490817,0.73
1810,EDBL,1.8700000048,1.0144334513,0.73
1811,PLD,127.0100021362,1.0136492113,0.73
1812,DXJS,42.5499992371,1.0129045258,0.73
1813,YLDE,40.8100013733,1.0147024087,0.73
1814,PLMR,63.3800010681,1.0143597995,0.73
1815,DXC,34.8400001526,1.0152203499,0.73
1816,USM,30.8899993896,1.0134298672,0.73
1817,USLB,39.2500000000,1.0133513389,0.73
1818,LARK,25.5000000000,1.0141365295,0.73
1819,CAPR,3.6300001144,1.0122695180,0.72
1820,CARE,14.9499998093,1.0116555907,0.72
1821,SPXX,16.5200004578,1.0113019199,0.72
1822,TATT,6.0999999046,1.0110000686,0.72
1823,CBNK,22.7502002716,1.0125370316,0.72
1824,CCRN,17.2450008392,1.0124342224,0.72
1825,TDIV,56.1733016968,1.0118480234,0.72
1826,CFA,70.2750015259,1.0114416324,0.72
1827,SLM,19.4599990845,1.0121556442,0.72
1828,TLGY,9.9600000381,1.0119429382,0.72
1829,CL,78.5199966431,1.0125041837,0.72
1830,TNET,78.5849990845,1.0124167231,0.72
1831,TPVG,14.6099996567,1.0107621949,0.72
1832,CMSC,25.4650001526,1.0106738349,0.72
1833,ROP,441.0499877930,1.0107459574,0.72
1834,AWR,79.5800018311,1.0113231482,0.72
1835,TSPQ,9.7500000000,1.0122372461,0.72
1836,RM,47.0651016235,1.0114423324,0.72
1837,AVTR,33.0999984741,1.0112171632,0.72
1838,RFI,14.4899997711,1.0106714825,0.72
1839,IRDM,38.3899993896,1.0120214817,0.72
1840,ARW,120.3600006104,1.0114278101,0.72
1841,PFBC,68.5199966431,1.0113015076,0.72
1842,PSET,51.5999984741,1.0113419654,0.72
1843,PRU,105.1900024414,1.0115787596,0.72
1844,ARCB,75.4749984741,1.0114327545,0.72
1845,AAIC,3.5299999714,1.0121328531,0.72
1846,AQN,14.5150003433,1.0118598821,0.72
1847,USAK,16.1499996185,1.0110567210,0.72
1848,RAM,10.1000003815,1.0108837689,0.72
1849,UTAA,9.9300003052,1.0114411879,0.72
1850,PKI,153.2350006104,1.0108514545,0.72
1851,EJFA,9.9499998093,1.0106718064,0.72
1852,PDT,15.6000003815,1.0117809952,0.72
1853,EQR,78.0049972534,1.0111819153,0.72
1854,VERV,15.8000001907,1.0121148881,0.72
1855,F,13.4949998856,1.0122832060,0.72
1856,FBK,42.2799987793,1.0125222357,0.72
1857,FCFS,72.5999984741,1.0109277086,0.72
1858,ALOR,9.9399995804,1.0111175496,0.72
1859,FLEX,17.0499992371,1.0119849994,0.72
1860,VRIG,24.7649993896,1.0106361314,0.72
1861,OHI,29.7600002289,1.0106710916,0.72
1862,OCCIO,24.3999996185,1.0121014993,0.72
1863,FTCS,74.1399993896,1.0118424151,0.72
1864,FTSM,59.5649986267,1.0124009280,0.72
1865,GFS,59.6100006104,1.0108300648,0.72
1866,GGAA,9.9899997711,1.0115500025,0.72
1867,GIB,85.0199966431,1.0119807508,0.72
1868,MUFG,5.8649997711,1.0116496345,0.72
1869,MTVC,9.8699998856,1.0114602142,0.72
1870,AHG,1.1299999952,1.0113881633,0.72
1871,AGZD,46.0150985718,1.0124971541,0.72
1872,MS,85.4199981689,1.0122029199,0.72
1873,GSBD,18.2889995575,1.0113934070,0.72
1874,KKR,55.4850006104,1.0124789443,0.72
1875,HIBB,52.1899986267,1.0125343488,0.72
1876,MEI,45.3600006104,1.0111679810,0.72
1877,HPI,18.7099990845,1.0106366760,0.72
1878,MAAQ,9.9399995804,1.0117211840,0.72
1879,JAZZ,150.3699951172,1.0113459116,0.72
1880,JCE,14.6700000763,1.0125179978,0.72
1881,JEF,32.4599990845,1.0115972351,0.72
1882,KEYS,143.5899963379,1.0121216441,0.72
1883,BON,3.9000999928,1.0112420052,0.72
1884,BSCM,21.2521991730,1.0126016027,0.72
1885,BSJM,22.6700000763,1.0109987143,0.72
1886,STEW,13.4650001526,1.0117587092,0.72
1887,SRCE,45.9700012207,1.0114069186,0.72
1888,MCHP,72.3199996948,1.0097564932,0.71
1889,BATRA,25.9099998474,1.0105733554,0.71
1890,BATRK,25.0000000000,1.0087576137,0.71
1891,PHK,5.7849998474,1.0090288611,0.71
1892,SLMBP,57.4599990845,1.0095040907,0.71
1893,PFX,39.0000000000,1.0092996095,0.71
1894,ENO,25.0657005310,1.0084993546,0.71
1895,VALN,24.7099990845,1.0102865476,0.71
1896,EPAC,20.4300003052,1.0086824098,0.71
1897,SMBC,46.0400009155,1.0088779663,0.71
1898,PCTY,176.8600006104,1.0102369692,0.71
1899,EVE,9.9149999619,1.0096309463,0.71
1900,SBFG,18.2600002289,1.0093086309,0.71
1901,SNCRL,21.6000003815,1.0086280484,0.71
1902,CLAR,22.0499992371,1.0083913250,0.71
1903,BNS,66.7300033569,1.0103508378,0.71
1904,KRYS,60.4449996948,1.0097905801,0.71
1905,ALTY,12.3099002838,1.0082556418,0.71
1906,OXLCZ,23.8199996948,1.0088157992,0.71
1907,SBSI,39.8499984741,1.0088298676,0.71
1908,XIN,0.9700000286,1.0105479079,0.71
1909,FHN,23.0000000000,1.0098108053,0.71
1910,LTRX,5.6343002319,1.0083006088,0.71
1911,BSCN,21.0750007629,1.0086369859,0.71
1912,SNDX,16.1949996948,1.0093408416,0.71
1913,FRBK,4.0349998474,1.0089139714,0.71
1914,INDY,43.0539016724,1.0098373326,0.71
1915,WTRG,46.2000007629,1.0105411858,0.71
1916,SCPL,13.7200002670,1.0104416363,0.71
1917,NOTV,16.5200004578,1.0089891024,0.71
1918,GDL,8.3500003815,1.0086243664,0.71
1919,AIRR,40.3830986023,1.0098823217,0.71
1920,BELFB,16.2800006866,1.0083462762,0.71
1921,GFI,12.1499996185,1.0098364259,0.71
1922,LSBK,14.0000000000,1.0092856461,0.71
1923,YUM,118.9800033569,1.0088516244,0.71
1924,NBHC,40.8800010681,1.0105875301,0.71
1925,GJH,10.0099000931,1.0105226934,0.71
1926,BFAC,9.9200000763,1.0086152093,0.71
1927,KE,18.6599998474,1.0088878369,0.71
1928,DMA,8.0499000549,1.0104050105,0.71
1929,MTD,1311.3000488281,1.0086657902,0.71
1930,BRKH,9.8999996185,1.0101066820,0.71
1931,BRD,9.8900003433,1.0105177844,0.71
1932,MPB,27.5100002289,1.0084195192,0.71
1933,HBNC,17.8700008392,1.0105883820,0.71
1934,TUGN,25.7500000000,1.0101763522,0.71
1935,AVNT,49.4000015259,1.0082905449,0.71
1936,TTGT,71.3379974365,1.0104029660,0.71
1937,CSAN,18.2000007629,1.0085957397,0.71
1938,CRUS,81.0999984741,1.0093106986,0.71
1939,RA,19.7966995239,1.0086259498,0.71
1940,R,79.3600006104,1.0103419999,0.71
1941,DAL,42.0200004578,1.0087467596,0.71
1942,PTMN,22.1569995880,1.0085250039,0.71
1943,PSO,9.4849996567,1.0086058764,0.71
1944,TSLX,20.9699993134,1.0085975673,0.71
1945,ARGD,24.3500003815,1.0089066376,0.71
1946,SUSL,72.0950012207,1.0083225660,0.71
1947,IGR,8.0100002289,1.0105599358,0.71
1948,ZIONL,26.2999992371,1.0091820692,0.71
1949,ACABU,9.9899997711,1.0082810724,0.71
1950,PORT,9.9099998474,1.0102973520,0.71
1951,ABT,116.2500000000,1.0099172471,0.71
1952,DVOL,26.3866996765,1.0104811013,0.71
1953,RTLPP,24.3099994659,1.0093588417,0.71
1954,PLYM,20.2299995422,1.0099181348,0.71
1955,RWOD,9.8000001907,1.0083720583,0.71
1956,CNGL,10.0100002289,1.0099271349,0.71
1957,ISPC,3.0999999046,1.0064589706,0.70
1958,MVBF,37.9900016785,1.0078995434,0.70
1959,CFO,69.5599975586,1.0065664829,0.70
1960,DEA,19.9500007629,1.0067213623,0.70
1961,CFR,124.3750000000,1.0079907722,0.70
1962,BLKB,63.5099983215,1.0074228968,0.70
1963,IHIT,8.7720003128,1.0074523704,0.70
1964,WLY,53.2400016785,1.0071828728,0.70
1965,SPFI,24.6599998474,1.0080485328,0.70
1966,ENSG,81.7799987793,1.0064569142,0.70
1967,IR,47.8400001526,1.0066748097,0.70
1968,CMPX,3.0850000381,1.0081437971,0.70
1969,BLD,197.3000030518,1.0075803306,0.70
1970,UDR,48.5999984741,1.0073214309,0.70
1971,SNA,221.4700012207,1.0061497561,0.70
1972,STVN,16.2999992371,1.0067666380,0.70
1973,LFLY,9.6999998093,1.0079895220,0.70
1974,MTBCO,25.1725006104,1.0073780434,0.70
1975,EWCZ,26.0200004578,1.0082518126,0.70
1976,PTC,118.6399993896,1.0063893949,0.70
1977,TOI,8.7200002670,1.0081082906,0.70
1978,GRNR,24.0799999237,1.0069571642,0.70
1979,WHF,14.1199998856,1.0076310200,0.70
1980,KYCHU,9.8900995255,1.0064517460,0.70
1981,VIRC,3.0999999046,1.0063798648,0.70
1982,HEES,36.1699981689,1.0066769291,0.70
1983,HQY,62.6250000000,1.0074990152,0.70
1984,RPT,12.2500000000,1.0074803493,0.70
1985,METCL,26.5300006866,1.0080807964,0.70
1986,PABU,44.3800010681,1.0065846733,0.70
1987,JRI,14.5000000000,1.0075944740,0.70
1988,ALSA,9.8999996185,1.0082170218,0.70
1989,BCSF,14.7150001526,1.0078539281,0.70
1990,AVB,210.6300048828,1.0061712838,0.70
1991,AES,22.3950004578,1.0067028720,0.70
1992,BSJP,23.3209991455,1.0064509608,0.70
1993,LBTYK,25.9249992371,1.0072677747,0.70
1994,FID,17.4449996948,1.0078383307,0.70
1995,WRK,48.4900016785,1.0077931429,0.70
1996,FLT,245.3399963379,1.0070365332,0.70
1997,KRNY,12.3400001526,1.0073729261,0.70
1998,CSV,40.3600006104,1.0069736964,0.70
1999,FN,87.2799987793,1.0082273460,0.70
2000,CBFV,22.5000000000,1.0075783089,0.70
2001,FNX,94.8200988770,1.0066230988,0.70
2002,ODDS,18.4599990845,1.0073431087,0.70
2003,PSCC,102.0299987793,1.0071449738,0.70
2004,OC,96.5100021362,1.0076615737,0.70
2005,NYMTN,22.4500007629,1.0065915067,0.70
2006,UGP,3.0350000858,1.0079914295,0.70
2007,CATY,41.3300018311,1.0066396120,0.70
2008,FTQI,20.9500007629,1.0066176314,0.70
2009,CTSH,74.6100006104,1.0079948979,0.70
2010,AROW,33.1699981689,1.0070038837,0.70
2011,CNHI,14.8599996567,1.0077122600,0.70
2012,RVSB,6.9349999428,1.0067204500,0.70
2013,NHTC,6.8000001907,1.0061577768,0.70
2014,CFRX,3.4802999496,1.0067324186,0.70
2015,CINC,16.7099990845,1.0067864652,0.70
2016,CVV,4.1199998856,1.0064630123,0.70
2017,SEED,7.5100002289,1.0076711599,0.70
2018,PRDO,10.9849996567,1.0072603381,0.70
2019,SEVN,10.8299999237,1.0069554876,0.70
2020,UAL,48.3450012207,1.0066641377,0.70
2021,NBTB,37.2500000000,1.0081008532,0.70
2022,DAOO,9.8999996185,1.0076072095,0.70
2023,HCXY,25.2199993134,1.0067670473,0.70
2024,AINV,12.5000000000,1.0063070724,0.70
2025,CR,95.5299987793,1.0064660424,0.70
