,symbol,close,relative_strength_sp500,rank
0,AMR,173.2799987793,1.7856911127,1.00
1,LWLG,6.9400000572,1.9816336938,1.00
2,VTNR,15.3699998856,1.7203364501,1.00
3,BTU,26.2800006866,1.5287391758,1.00
4,MTR,22.7000007629,1.8781122389,1.00
5,RDBX,6.6300001144,1.7607464049,1.00
6,SQFTP,23.6770000458,2.8620226655,1.00
7,TROO,2.6199998856,1.5910860980,1.00
8,SD,25.4899997711,1.5963931776,1.00
9,DWACU,49.0000000000,2.1021036321,1.00
10,SIGA,12.8699998856,1.4774824996,1.00
11,ATIF,2.5999999046,1.8813848744,1.00
12,HDSN,10.0500001907,1.6682487090,1.00
13,AEHR,9.5500001907,1.6411560743,1.00
14,DWAC,44.1399993896,1.7151887339,1.00
15,ZIVO,3.5000000000,6.2542935285,1.00
16,LGVN,8.0699996948,2.1321030332,1.00
17,LIDRW,1.2500000000,1.4859685036,1.00
18,PECO,35.1599998474,1.7701242304,1.00
19,PBF,35.4799995422,1.4833065658,1.00
20,METX,1.6499999762,3.5344326667,1.00
21,NEXT,7.1500000954,1.5700876371,1.00
22,BTCS,2.3699998856,2.8829058102,1.00
23,GREE,4.6399998665,2.2056351289,1.00
24,UONE,13.0000000000,1.5296406566,1.00
25,AR,45.0900001526,1.5000067606,1.00
26,RCMT,24.2099990845,2.0920149085,1.00
27,BORR,6.5599999428,1.7071868037,1.00
28,CRK,20.4599990845,1.6229025191,1.00
29,PVL,5.1399998665,1.5501308728,1.00
30,HYMCL,0.3000000119,2.1651360250,1.00
31,HYMC,1.4299999475,2.1816238566,1.00
32,IVT,31.8299999237,4.2219900804,1.00
33,SXTC,1.9299999475,3.9354713769,1.00
34,HUDI,24.2399997711,1.7487292173,1.00
35,NINE,3.3599998951,1.6170137816,1.00
36,SANG,9.1999998093,1.9772949504,1.00
37,HPKEW,21.8299999237,1.9577033764,1.00
38,FICV,9.6899995804,1959.4369044163,1.00
39,BPT,20.5900001526,1.8678033908,1.00
40,TBSA,9.7600002289,1.5987695203,1.00
41,NURO,4.2600002289,1.7374367686,1.00
42,SJT,13.2299995422,1.4651157104,0.99
43,SITM,226.9499969482,1.3194165509,0.99
44,RENN,28.4699993134,1.3371816467,0.99
45,CEIX,56.6300010681,1.4758487394,0.99
46,FRGE,18.4799995422,1.3597380863,0.99
47,SGML,17.2399997711,1.4459156719,0.99
48,KOS,8.2899999619,1.3755342315,0.99
49,RGC,36.0000000000,1.4100605511,0.99
50,VRTV,159.2599945068,1.2843987048,0.99
51,CARV,11.5100002289,1.3502624982,0.99
52,LNTH,70.8399963379,1.3791842202,0.99
53,CPSS,13.6599998474,1.2976484868,0.99
54,SBR,79.0000000000,1.2918308241,0.99
55,SBOW,40.7999992371,1.3141341867,0.99
56,PDS,81.9599990845,1.3323291098,0.99
57,LVLU,18.8299999237,1.3963594627,0.99
58,GDYN,19.5100002289,1.3918060740,0.99
59,LXU,21.3099994659,1.4159541783,0.99
60,RRC,35.0000000000,1.3091229059,0.99
61,VHI,49.9799995422,1.4088699532,0.99
62,VET,22.8199996948,1.3468247066,0.99
63,VERU,13.2100000381,1.4738140611,0.99
64,DVN,76.3099975586,1.3389901649,0.99
65,VAL,61.6500015259,1.3410352134,0.99
66,GLOP,6.0999999046,1.3810794578,0.99
67,CHKEZ,73.9800033569,1.3694623693,0.99
68,CHKEW,78.1500015259,1.3500892180,0.99
69,CHKEL,70.6399993896,1.4058903047,0.99
70,NEON,7.2699999809,1.2867211702,0.99
71,TWI,19.2199993134,1.3426057113,0.99
72,GRIN,26.3700008392,1.3460914554,0.99
73,NC,59.6699981689,1.4239028825,0.99
74,NRP,47.0900001526,1.3001251695,0.99
75,EQT,48.8699989319,1.4456342086,0.99
76,TRVI,2.5099999905,1.3977368155,0.99
77,DMLP,32.2500000000,1.2881111963,0.99
78,NRT,19.0900001526,1.3601597509,0.99
79,PBT,18.3500003815,1.4659856168,0.99
80,NEX,11.2899999619,1.3781287153,0.99
81,FLNG,30.0400009155,1.2952867886,0.99
82,CLMT,14.3400001526,1.2942407086,0.99
83,HMLP,9.0799999237,1.2895920201,0.99
84,TH,6.5500001907,1.4195495204,0.99
85,AMPY,9.1099996567,1.4363220791,0.99
86,TGA,4.9099998474,1.3282042598,0.99
87,CISO,6.0199999809,1.2936327563,0.99
88,CCXI,23.0799999237,1.2927838665,0.99
89,TDW,27.2000007629,1.3784071831,0.99
90,HPK,32.7400016785,1.4218840804,0.99
91,SWN,9.3699998856,1.3259589788,0.99
92,MRO,31.2000007629,1.3122546611,0.99
93,OXY,69.3000030518,1.3404379687,0.99
94,DDS,310.5000000000,1.2889698551,0.99
95,STNG,35.1899986267,1.3925225686,0.99
96,PRPH,9.7399997711,1.2988167634,0.99
97,ARCH,161.1000061035,1.3234185885,0.99
98,MRIN,2.0299999714,1.4049196587,0.99
99,IMTE,9.9200000763,1.3774013027,0.99
100,PTEN,18.7299995422,1.3024444154,0.99
101,SRRA,54.8600006104,1.4337779004,0.99
102,ARL,21.8899993896,1.3139223686,0.99
103,ARLP,20.9899997711,1.4158040086,0.99
104,NTRBW,5.7500000000,1.4070926408,0.99
105,NAOV,0.6930000186,1.3058452164,0.99
106,SQM,103.8300018311,1.3667470707,0.99
107,IONM,1.6200000048,1.3832062940,0.99
108,ASC,7.6199998856,1.3096357532,0.99
109,CVI,36.7700004578,1.4637823004,0.99
110,FCUV,14.1099996567,1.3581850446,0.99
111,SMHI,9.6499996185,1.4269600130,0.99
112,EGY,8.3100004196,1.3935193849,0.99
113,CVE,23.8600006104,1.3774363607,0.99
114,WFRD,33.5200004578,1.3253174583,0.99
115,REDU,1.6499999762,1.2951993875,0.99
116,ISPO,6.0399999619,1.4513113891,0.99
117,CTRA,34.9799995422,1.2966804691,0.99
118,CTIC,6.0799999237,1.4126479153,0.99
119,CAR,197.9700012207,1.4412398591,0.99
120,ASRT,3.1300001144,1.2604930641,0.98
121,EGLE,72.4899978638,1.2244899277,0.98
122,TCDA,9.0299997330,1.2336541082,0.98
123,MARPS,8.1800003052,1.2825412927,0.98
124,ROCC,45.3100013733,1.2662524607,0.98
125,ZIM,66.3700027466,1.2188203101,0.98
126,FLMN,7.7300000191,1.2177990477,0.98
127,ANY,1.0599999428,1.2376256033,0.98
128,RIBT,0.7400000095,1.2578663136,0.98
129,TALO,22.8600006104,1.2183087261,0.98
130,OVV,58.3100013733,1.2418467989,0.98
131,HSON,38.4500007629,1.2368709508,0.98
132,APA,47.4700012207,1.2654305438,0.98
133,CPG,9.4200000763,1.2790835806,0.98
134,CERE,27.0300006866,1.2217648987,0.98
135,VLO,133.6199951172,1.2789733797,0.98
136,PPIH,12.5500001907,1.2353062976,0.98
137,LPG,17.6800003052,1.2246019379,0.98
138,IPI,65.1800003052,1.2249324750,0.98
139,SOUN,7.9499998093,1.2235842506,0.98
140,AVD,25.8799991608,1.2603579894,0.98
141,VOC,7.8899998665,1.2379927621,0.98
142,APTS,24.9599990845,1.2667893202,0.98
143,BLU,7.9800000191,1.2408104327,0.98
144,SU,40.4199981689,1.2222596082,0.98
145,BAOS,1.3200000525,1.2313483393,0.98
146,UONEK,6.5199999809,1.2472522187,0.98
147,CNQ,68.1500015259,1.2163073681,0.98
148,CC,44.5299987793,1.2267331280,0.98
149,CIVI,76.8399963379,1.2283641425,0.98
150,GOGL,15.3900003433,1.2542339050,0.98
151,DATSW,0.4550000131,1.2284312642,0.98
152,UAN,126.3099975586,1.2596874821,0.98
153,PDCE,82.9400024414,1.2206415833,0.98
154,GNK,25.4899997711,1.2191443968,0.98
155,CRGE,5.0999999046,1.2179122755,0.98
156,MGY,27.3799991608,1.2272812283,0.98
157,EQRX,5.4699997902,1.2265774366,0.98
158,CHK,98.0400009155,1.2227033107,0.98
159,BSM,16.4400005341,1.2200734465,0.98
160,VYGR,6.1399998665,1.2444393877,0.98
161,GLNG,26.1399993896,1.2833104274,0.98
162,TTI,5.4499998093,1.2571268315,0.98
163,ENLC,11.3999996185,1.2614989728,0.98
164,CRT,19.7399997711,1.2630269311,0.98
165,MNTK,15.2299995422,1.2234591129,0.98
166,MUSA,248.1199951172,1.2261733171,0.98
167,VALU,70.3899993896,1.2380057516,0.98
168,ERF,15.4300003052,1.2747693024,0.98
169,MUR,43.3400001526,1.2152276847,0.98
170,IRTC,143.1100006104,1.2594469029,0.98
171,TRQ,29.8999996185,1.2318429435,0.98
172,VIST,9.0100002289,1.2411308276,0.98
173,TRMD,14.1700000763,1.2829008016,0.98
174,NBR,175.2899932861,1.2171685969,0.98
175,COP,114.9599990845,1.2198071514,0.98
176,WTI,7.2699999809,1.2484824088,0.98
177,CLINR,0.2300000042,1.2202924251,0.98
178,SRTS,8.8100004196,1.2313135125,0.98
179,SM,48.6300010681,1.2818754458,0.98
180,SLVM,50.4000015259,1.2243361137,0.98
181,ESTE,19.6000003815,1.2700129602,0.98
182,DLNG,4.2300000191,1.2245124444,0.98
183,MTDR,62.5800018311,1.2252914569,0.98
184,RES,9.2899999619,1.2234927582,0.98
185,PME,1.0499999523,1.2792995674,0.98
186,CVEO,30.1900005341,1.2195609993,0.98
187,MN,12.6800003052,1.2589382022,0.98
188,EOLS,13.6700000763,1.2414683001,0.98
189,DK,30.4099998474,1.2810961109,0.98
190,DINO,51.5099983215,1.2724966003,0.98
191,AMPH,38.2700004578,1.2473756397,0.98
192,CXW,12.6800003052,1.2337709619,0.98
193,GCBC,54.6300010681,1.2265534863,0.98
194,METC,14.9799995422,1.2240605068,0.98
195,HNRG,5.2100000381,1.2593995003,0.98
196,BIOR,0.8029999733,1.2281411329,0.98
197,MYPSW,1.2150000334,1.2355493989,0.98
198,HP,49.7500000000,1.2309860430,0.98
199,VNOM,33.9500007629,1.2101741424,0.97
200,OXBR,5.4200000763,1.1813138592,0.97
201,OWLT,5.0000000000,1.2055573173,0.97
202,NOG,33.2400016785,1.2118933418,0.97
203,NSYS,11.7399997711,1.2070007498,0.97
204,CF,97.5100021362,1.1958809789,0.97
205,OAS,159.0599975586,1.2122180881,0.97
206,NVGS,15.0500001907,1.1900377428,0.97
207,FTXN,30.3199996948,1.1914178026,0.97
208,VRPX,1.4299999475,1.2096490771,0.97
209,DXLG,4.8699998856,1.2044768691,0.97
210,GNE,8.1599998474,1.1853229412,0.97
211,EOG,139.4400024414,1.2000587154,0.97
212,DSX,6.5399999619,1.1843203616,0.97
213,ULH,29.1700000763,1.1787157091,0.97
214,GOGO,20.1900005341,1.2029462350,0.97
215,GPOR,101.1800003052,1.1937808085,0.97
216,HAL,41.0400009155,1.2089976740,0.97
217,WLL,89.2200012207,1.1923234207,0.97
218,ALB,251.2899932861,1.1921037650,0.97
219,HCC,36.5299987793,1.1859872043,0.97
220,TRGP,76.6800003052,1.1922841875,0.97
221,FANG,153.8999938965,1.2058350407,0.97
222,HHS,9.4300003052,1.1766250909,0.97
223,TNK,21.0599994659,1.1994576574,0.97
224,DHX,6.8499999046,1.2072864442,0.97
225,TECK,44.3800010681,1.1800706462,0.97
226,HRB,36.2099990845,1.1899790457,0.97
227,ESEA,32.3400001526,1.2125213643,0.97
228,SWCH,33.7400016785,1.1876954155,0.97
229,STON,3.4500000477,1.1839569057,0.97
230,CYTK,41.3600006104,1.1761557908,0.97
231,ARQQ,7.1399998665,1.1960833772,0.97
232,SPTN,35.8100013733,1.1861346951,0.97
233,SOI,13.9300003052,1.2076155762,0.97
234,IVDA,1.6900000572,1.1786959523,0.97
235,XOM,97.6699981689,1.1829532422,0.97
236,FGBI,29.4099998474,1.2039601341,0.97
237,KRP,19.3700008392,1.1816307330,0.97
238,LAC,24.9500007629,1.1975612422,0.97
239,PFSW,12.8800001144,1.1900392158,0.97
240,AZPN,203.4400024414,1.1771898321,0.97
241,SBLK,31.2500000000,1.1988453153,0.97
242,LPI,100.9800033569,1.2084398101,0.97
243,SARK,59.4700012207,1.1899363778,0.97
244,LTHM,29.1900005341,1.1822056683,0.97
245,RYI,31.7399997711,1.1888688021,0.97
246,RTLR,17.3099994659,1.2004483177,0.97
247,RSVRW,1.8200000525,1.1821995708,0.97
248,BENEW,0.3499999940,1.2030894891,0.97
249,MBII,1.2000000477,1.1992343808,0.97
250,CNX,22.6100006104,1.2017875063,0.97
251,MDIA,3.8299999237,1.1925477236,0.97
252,BHVN,145.9900054932,1.2025922281,0.97
253,RELL,14.8800001144,1.2010386477,0.97
254,PXI,50.0200004578,1.2029896016,0.97
255,PXD,275.2900085449,1.1974698259,0.97
256,MMLP,4.5199999809,1.2090578797,0.97
257,PTSI,28.8400001526,1.1814242142,0.97
258,MNRL,31.4799995422,1.1977786016,0.97
259,MPC,104.2699966431,1.2127765685,0.97
260,EPSN,7.0999999046,1.1804541525,0.97
261,CLR,67.5999984741,1.2072398689,0.97
262,PRCT,44.1899986267,1.2001532802,0.97
263,PPC,34.3899993896,1.1820928045,0.97
264,PNRG,87.7500000000,1.2022535860,0.97
265,PLAN,65.7799987793,1.1785101774,0.97
266,BRY,11.2500000000,1.1770646222,0.97
267,MVO,11.9799995422,1.2100363651,0.97
268,MYE,25.1200008392,1.1800022113,0.97
269,PBR,13.7500000000,1.2032921103,0.97
270,NDP,33.5000000000,1.1766658946,0.97
271,FMAO,41.2000007629,1.2049437502,0.97
272,PANL,6.7500000000,1.2067140028,0.97
273,QUIK,7.3800001144,1.1528122942,0.96
274,BKR,36.9099998474,1.1559160770,0.96
275,IPWR,12.2700004578,1.1667513143,0.96
276,CNCE,4.6799998283,1.1698485988,0.96
277,VST,25.9799995422,1.1565200018,0.96
278,FLR,28.5499992371,1.1543357606,0.96
279,EDRY,28.7999992371,1.1610456075,0.96
280,SOGU,44.0000000000,1.1517472977,0.96
281,SOTK,5.4299998283,1.1667170792,0.96
282,CWCO,14.1300001144,1.1520548739,0.96
283,CYBE,46.5800018311,1.1654560272,0.96
284,PCOM,24.7099990845,1.1716266383,0.96
285,CMPX,3.0899999142,1.1535590304,0.96
286,CDRE,26.5799999237,1.1668933046,0.96
287,ARIS,20.2600002289,1.1590660234,0.96
288,IMXI,20.8500003815,1.1487930526,0.96
289,SSL,27.3600006104,1.1567317852,0.96
290,MOS,60.0999984741,1.1620472368,0.96
291,CDR,26.8099994659,1.1680658176,0.96
292,PSCE,11.6099996567,1.1759698682,0.96
293,STGW,7.9899997711,1.1584720291,0.96
294,CEPU,3.8900001049,1.1761304890,0.96
295,IMMX,2.3900001049,1.1740061689,0.96
296,STRS,45.6300010681,1.1600848829,0.96
297,OFS,12.6199998856,1.1524034709,0.96
298,OIS,7.9200000763,1.1498974609,0.96
299,SWIR,24.1100006104,1.1614093216,0.96
300,SWX,93.8799972534,1.1569400126,0.96
301,OPCH,30.7099990845,1.1528111978,0.96
302,POLY,39.7200012207,1.1473478121,0.96
303,FATBP,20.3299999237,1.1499151710,0.96
304,MSP,35.1300010681,1.1751690699,0.96
305,OLN,66.9199981689,1.1559800649,0.96
306,TCI,47.0000000000,1.1594523082,0.96
307,PMTS,17.9139995575,1.1568525930,0.96
308,TMDX,28.5000000000,1.1592221039,0.96
309,TMST,24.1499996185,1.1725923267,0.96
310,NRGV,15.8100004196,1.1643304415,0.96
311,PLAB,22.5900001526,1.1731685444,0.96
312,DKL,55.2400016785,1.1515802849,0.96
313,DLTR,159.1000061035,1.1564226381,0.96
314,EVA,80.5000000000,1.1528458448,0.96
315,PHUN,1.4900000095,1.1594402035,0.96
316,NFE,48.3800010681,1.1590373925,0.96
317,HES,126.2500000000,1.1605969164,0.96
318,TS,33.9000015259,1.1697626715,0.96
319,ENPH,198.9299926758,1.1636005384,0.96
320,DOGZ,2.6800000668,1.1693389023,0.96
321,TUFN,12.7399997711,1.1737620812,0.96
322,BCTX,5.0999999046,1.1495627632,0.96
323,NRG,45.9199981689,1.1550368044,0.96
324,SAIL,64.1500015259,1.1549507759,0.96
325,COKE,602.2800292969,1.1577747099,0.96
326,GTYH,6.1500000954,1.1674437231,0.96
327,DVAX,12.0900001526,1.1489573613,0.96
328,XAIR,5.8099999428,1.1550121290,0.96
329,RMNI,6.7399997711,1.1634329979,0.96
330,MCK,318.5799865723,1.1532484452,0.96
331,GFF,32.7900009155,1.1519174790,0.96
332,EQNR,36.7500000000,1.1572933384,0.96
333,WIRE,133.4900054932,1.1707029781,0.96
334,CIB,45.3199996948,1.1543105237,0.96
335,CVX,176.0000000000,1.1725309235,0.96
336,LCID,19.9599990845,1.1603399650,0.96
337,JMSB,27.6000003815,1.1652561016,0.96
338,JKS,61.9099998474,1.1698709587,0.96
339,ESQ,38.5699996948,1.1482959637,0.96
340,NE,36.9000015259,1.1509477811,0.96
341,CTT,11.9700002670,1.1597235321,0.96
342,ATEN,16.1200008392,1.1533910475,0.96
343,SLCA,17.6100006104,1.1658456365,0.96
344,ELP,7.6199998856,1.1636231644,0.96
345,SMCI,55.4900016785,1.1711033326,0.96
346,WMK,76.7500000000,1.1541257161,0.96
347,EYES,2.3499999046,1.1303583663,0.95
348,EXLS,148.0299987793,1.1324920248,0.95
349,EXC,48.9900016785,1.1397253363,0.95
350,EVH,30.5699996948,1.1272299844,0.95
351,EURN,13.4799995422,1.1388851849,0.95
352,ACC,65.0800018311,1.1287919766,0.95
353,ACI,30.9599990845,1.1319176130,0.95
354,USOI,5.7800002098,1.1301629511,0.95
355,UNM,36.6399993896,1.1280287217,0.95
356,ALCO,42.2299995422,1.1415714856,0.95
357,TSEM,48.4300003052,1.1422788489,0.95
358,ALKS,29.7500000000,1.1449010703,0.95
359,AMAL,21.5599994659,1.1407490267,0.95
360,TOI,8.8400001526,1.1381512813,0.95
361,TGS,6.5799999237,1.1311278984,0.95
362,ANIX,3.9600000381,1.1279443516,0.95
363,SYNL,16.7999992371,1.1363360738,0.95
364,ASIX,47.2000007629,1.1318975427,0.95
365,SMM,8.7799997330,1.1461063011,0.95
366,ASTS,8.7399997711,1.1308343550,0.95
367,SLB,46.2999992371,1.1423346337,0.95
368,SIMO,91.7399978638,1.1455761052,0.95
369,SHEL,59.2400016785,1.1347350462,0.95
370,BANF,92.7699966431,1.1253895440,0.95
371,SAMG,21.0100002289,1.1408771471,0.95
372,BGR,13.0200004578,1.1256724875,0.95
373,BKEP,4.5700001717,1.1333682947,0.95
374,WULF,3.3699998856,1.1454796191,0.95
375,PUYI,7.8899998665,1.1265736005,0.95
376,PRT,10.1499996185,1.1318328844,0.95
377,PNBK,14.3400001526,1.1252562436,0.95
378,PHX,3.6300001144,1.1303584913,0.95
379,PEO,23.3899993896,1.1375334905,0.95
380,PDBC,20.0499992371,1.1434738917,0.95
381,WSTG,38.5600013733,1.1386879574,0.95
382,PARR,17.2000007629,1.1401119580,0.95
383,CBIO,1.2200000286,1.1465007467,0.95
384,NVCT,13.0200004578,1.1468836780,0.95
385,CELU,10.3699998856,1.1275894130,0.95
386,NTR,95.8799972534,1.1328062486,0.95
387,NSEC,16.3299999237,1.1308287276,0.95
388,NL,8.8500003815,1.1361245040,0.95
389,CLFD,67.0500030518,1.1447943074,0.95
390,CLINW,0.2199999988,1.1291787358,0.95
391,MIRM,23.5100002289,1.1426207979,0.95
392,CNR,24.5300006866,1.1269812480,0.95
393,COCO,12.7899999619,1.1322667846,0.95
394,COMT,44.6899986267,1.1366932087,0.95
395,LRN,39.7900009155,1.1329436823,0.95
396,CPHC,21.7600002289,1.1276946502,0.95
397,LLY,302.4299926758,1.1472637630,0.95
398,WOW,21.8899993896,1.1363344362,0.95
399,PFIE,1.5199999809,1.1277098670,0.95
400,LFLY,10.1899995804,1.1392336763,0.95
401,LBRT,17.0300006866,1.1303701158,0.95
402,LAUR,13.1400003433,1.1437216546,0.95
403,KRO,19.6100006104,1.1429517753,0.95
404,KEN,59.1399993896,1.1397833195,0.95
405,JCSE,13.8900003433,1.1369907370,0.95
406,ISSC,8.6700000763,1.1378462987,0.95
407,CTVA,62.5400009155,1.1281664123,0.95
408,ISIG,9.3999996185,1.1421809295,0.95
409,INSW,23.8500003815,1.1435085807,0.95
410,CYXT,14.1499996185,1.1382682868,0.95
411,DCP,37.9000015259,1.1328077930,0.95
412,ICL,11.1300001144,1.1250383580,0.95
413,WMB,37.7400016785,1.1370391020,0.95
414,HLIT,10.3100004196,1.1286697957,0.95
415,GSM,7.7100000381,1.1396013489,0.95
416,GO,38.2000007629,1.1367793751,0.95
417,GEO,7.0799999237,1.1453116686,0.95
418,FULC,7.5199999809,1.1447777118,0.95
419,EC,17.2199993134,1.1413710628,0.95
420,EDN,6.2500000000,1.1255038279,0.95
421,EIGR,6.6199998856,1.1327463137,0.95
422,EMCF,36.0499992371,1.1366863992,0.95
423,EMO,30.8899993896,1.1341723826,0.95
424,CMRE,14.5799999237,1.1118605309,0.94
425,PAM,23.2999992371,1.1178948174,0.94
426,EXTN,6.3000001907,1.1137254812,0.94
427,NGVC,17.6599998474,1.1103405614,0.94
428,INOD,6.7899999619,1.1153399822,0.94
429,UTHR,228.2299957275,1.1231854195,0.94
430,NR,4.3800001144,1.1224379369,0.94
431,PAC,147.3500061035,1.1091855471,0.94
432,STLD,84.9800033569,1.1141632289,0.94
433,IMKTA,92.1500015259,1.1190639889,0.94
434,UFPT,77.5500030518,1.1140366756,0.94
435,MGPI,96.6500015259,1.1134389949,0.94
436,APLD,4.8000001907,1.1220173604,0.94
437,ESLT,209.1799926758,1.1180503624,0.94
438,PBA,41.6800003052,1.1149314172,0.94
439,TX,44.0400009155,1.1149494980,0.94
440,GRNA,7.8200001717,1.1112295042,0.94
441,ON,63.5900001526,1.1177214545,0.94
442,AMX,21.1100006104,1.1147797724,0.94
443,GTLS,183.9400024414,1.1199281549,0.94
444,HOLI,15.8599996567,1.1123458280,0.94
445,AMRK,75.8899993896,1.1198487086,0.94
446,TGAN,6.9699997902,1.1206458520,0.94
447,AMOV,20.9500007629,1.1166835156,0.94
448,PFE,52.6800003052,1.1095513174,0.94
449,AMEH,38.2799987793,1.1240070127,0.94
450,NKTX,14.3100004196,1.1241151209,0.94
451,TNP,11.0200004578,1.1223219621,0.94
452,EPAM,347.7399902344,1.1236278533,0.94
453,TTP,30.4099998474,1.1163029782,0.94
454,ALJJ,2.0199999809,1.1156641880,0.94
455,RNDB,26.1499996185,1.1119321516,0.94
456,NFG,73.5299987793,1.1239842109,0.94
457,NLSN,25.6700000763,1.1110372539,0.94
458,WSR,12.1800003052,1.1089285204,0.94
459,FPI,15.1499996185,1.1099753957,0.94
460,OTTR,66.9300003052,1.1143980094,0.94
461,NTG,38.9399986267,1.1107180942,0.94
462,BCBP,20.3700008392,1.1176070233,0.94
463,WES,28.6100006104,1.1240178115,0.94
464,NOV,20.1800003052,1.1113807699,0.94
465,CDEV,8.4600000381,1.1141325578,0.94
466,WEYS,27.8199996948,1.1129082566,0.94
467,SCI,70.9400024414,1.1121115204,0.94
468,WRB,70.9000015259,1.1199736904,0.94
469,SCSC,39.3400001526,1.1138928818,0.94
470,AZO,2061.3000488281,1.1107213684,0.94
471,LFG,22.0000000000,1.1191457248,0.94
472,PRFT,104.7799987793,1.1199843887,0.94
473,WHD,52.7099990845,1.1103356813,0.94
474,CLSD,1.3500000238,1.1161698446,0.94
475,CEN,18.1499996185,1.1088911751,0.94
476,CEM,37.0099983215,1.1203228737,0.94
477,KR,52.8800010681,1.1139688080,0.94
478,SFL,11.3000001907,1.1139461745,0.94
479,NVO,112.6500015259,1.1110143706,0.94
480,CAL,28.6700000763,1.1191521282,0.94
481,WLK,133.3800048828,1.1169368389,0.94
482,SIRE,18.8600006104,1.1124653496,0.94
483,EBR,8.9600000381,1.1221140005,0.94
484,DZSI,19.2800006866,1.1180965827,0.94
485,NPTN,15.5500001907,1.1244977670,0.94
486,DXR,12.9200000763,1.1165362381,0.94
487,GASS,3.1600000858,1.1180331580,0.94
488,PSTG,28.3700008392,1.1228539819,0.94
489,PSX,103.0000000000,1.1171877903,0.94
490,CTR,32.0900001526,1.1228498689,0.94
491,ISPOW,0.9700000286,1.1204936337,0.94
492,ATGE,33.6100006104,1.1098865975,0.94
493,CUTR,47.4000015259,1.1122676364,0.94
494,EZPW,8.0600004196,1.1098049492,0.94
495,ASPS,10.4300003052,1.1123734291,0.94
496,SND,3.3800001144,1.1104703081,0.94
497,SPLP,42.9300003052,1.1176280732,0.94
498,UTI,9.3800001144,1.1193898154,0.94
499,PUMP,13.3000001907,1.0992358909,0.93
500,CEG,63.7500000000,1.1067351353,0.93
501,CPE,57.3899993896,1.1057570824,0.93
502,GEL,12.6300001144,1.1049210435,0.93
503,KMF,8.8500003815,1.1003200521,0.93
504,LPLA,198.2899932861,1.1053381332,0.93
505,PWR,124.5699996948,1.0959615538,0.93
506,CPLP,16.0699996948,1.0955091218,0.93
507,USAC,18.8199996948,1.0949898445,0.93
508,VRTX,270.0499877930,1.1012267213,0.93
509,PAG,116.9100036621,1.1078506151,0.93
510,SBS,9.5299997330,1.1047687121,0.93
511,CALM,48.2000007629,1.0956158153,0.93
512,IIIN,43.5200004578,1.0959014245,0.93
513,IDRA,0.7300000191,1.1049819319,0.93
514,DTM,58.6500015259,1.0986204367,0.93
515,NREF,24.3799991608,1.1030861684,0.93
516,WTTR,8.4399995804,1.1040990347,0.93
517,LND,6.8299999237,1.1017095109,0.93
518,AA,63.8300018311,1.1061087694,0.93
519,MYPS,6.4499998093,1.1073592467,0.93
520,TYG,34.8400001526,1.1025038792,0.93
521,SURG,4.5599999428,1.0984943763,0.93
522,AFG,140.9100036621,1.1026427861,0.93
523,GPRK,17.3299999237,1.0954947207,0.93
524,BIS,28.9200000763,1.1041780351,0.93
525,ATKR,112.4599990845,1.1043486218,0.93
526,ZTEK,2.0000000000,1.1050094650,0.93
527,CNP,32.0999984741,1.1004492452,0.93
528,HTOOW,2.5999999046,1.1033098780,0.93
529,SPH,17.2600002289,1.0974020569,0.93
530,Y,835.1099853516,1.0986441703,0.93
531,MRK,90.0000000000,1.1014165881,0.93
532,TAC,11.4899997711,1.0980355008,0.93
533,PBFX,16.5200004578,1.1008813486,0.93
534,TASK,26.2199993134,1.0964235763,0.93
535,LIDR,5.9099998474,1.1057772580,0.93
536,ATI,28.0000000000,1.1045653861,0.93
537,ET,12.0100002289,1.1013444173,0.93
538,EPD,28.1399993896,1.0950544625,0.93
539,CSL,262.1600036621,1.0995064819,0.93
540,HNP,20.4500007629,1.0980725054,0.93
541,JAKK,12.8199996948,1.1038915726,0.93
542,SDH,1.9400000572,1.1050430990,0.93
543,TIMB,14.8500003815,1.1031874086,0.93
544,NTUS,32.8800010681,1.1004369032,0.93
545,PSB,187.2500000000,1.0995647243,0.93
546,RLYB,13.2299995422,1.1075332733,0.93
547,DLHC,16.9899997711,1.0959706374,0.93
548,AMD,108.5899963379,1.0985784604,0.93
549,DLO,29.2199993134,1.1082108038,0.93
550,MPWR,472.2999877930,1.1064011028,0.93
551,SJI,34.7200012207,1.0959845291,0.93
552,VIV,10.7100000381,1.1051036976,0.93
553,NGS,14.8599996567,1.1018555109,0.93
554,HESM,33.2599983215,1.0970923340,0.93
555,TPL,1632.6700439453,1.1068033801,0.93
556,ITCI,55.6599998474,1.0989860447,0.93
557,PHI,36.2400016785,1.1020472849,0.93
558,CLW,34.2400016785,1.1069719894,0.93
559,ADM,89.2799987793,1.1046167515,0.93
560,MBI,14.4300003052,1.1014061129,0.93
561,NRGX,15.8599996567,1.1079665629,0.93
562,CRC,44.2900009155,1.1073784268,0.93
563,VG,19.5000000000,1.0949114634,0.93
564,ED,98.5800018311,1.0997134451,0.93
565,BELFA,21.5000000000,1.1037737076,0.93
566,PJT,78.4800033569,1.1046061280,0.93
567,OEC,20.0499992371,1.1009460963,0.93
568,BXC,85.0899963379,1.1070395072,0.93
569,KNTK,82.5800018311,1.1022112344,0.93
570,ASAI,16.6200008392,1.0878070667,0.92
